KIC_ID,APOGEE_ID,ASPCAP_ID,GAIADR3_ID,numax,numax_err,Dnu,Dnu_err,EvoState,L,L_err,Fe_H,Fe_H_err,alpha_M,alpha_M_err,Rg,Rg_16,Rg_84,Zmax,Zmax_16,Zmax_84,e,e_16,e_84,Lz,Lz_16,Lz_84,E,E_16,E_84,vR,vR_16,vR_84,vT,vT_16,vT_84,vZ,vZ_16,vZ_84,age_Dnu,age_16_Dnu,age_84_Dnu,mass_Dnu,mass_16_Dnu,mass_84_Dnu,rad_Dnu,rad_16_Dnu,rad_84_Dnu,dist_Dnu,dist_16_Dnu,dist_84_Dnu,age_L,age_16_L,age_84_L,mass_L,mass_16_L,mass_84_L,rad_L,rad_16_L,rad_84_L,dist_L,dist_16_L,dist_84_L,warn_low_numax,warn_high_Dnu,warn_high_RUWE,warn_NSS,warn_APOGEE,warn_plax_err,warn_dustmaps,warn_nve_Av_Dnu,warn_nve_Av_L,warn_massdiff,RelDat_Dnu,RelDat_L,RelAge_Dnu,RelAge_L
1163359,2M19255838+3650557,apogee.apo25m.synspec_fix.K21_071+10.2M19255838+3650557,1636148068921376768,21.43,0.41,2.642,0.015,1,87.17143175095823,6.305985757332647,-0.43421,0.010764282,0.273395,0.008572938,7.31608781947975,7.309372010387173,7.324271224131244,1.1111283988560137,1.034069608628019,1.2037594330278474,0.0570874574320408,0.0531880266563282,0.0619491494721968,1623.2192891714112,1621.8599920574472,1624.875172840511,-44389.63090956783,-44513.75277649312,-44220.42586187623,19.33981360556629,18.069797884736865,20.86280889006799,215.99499814168968,215.9404870619378,216.0545611248307,-49.33451151424799,-52.15080893980453,-46.91947147963191,3.131121,2.477129,3.952226,1.358477,1.266866,1.456663,14.85674,14.480638,15.247004,2292.890625,2179.277344,2413.144531,3.503132,2.68951,4.581331,1.309036,1.208348,1.415337,14.252517,13.542136,14.979273,2198.261719,2039.121094,2365.585938,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1163453,2M19260321+3650022,apogee.apo25m.synspec_fix.K21_071+10.2M19260321+3650022,1636148068921376768,40.33,0.82,4.415,0.065,2,58.78014154111951,2.649294277826805,0.029815,0.00697768,-0.0031979997,0.005029191,7.57855584621444,7.570626210027197,7.587148385353306,0.3392040647737323,0.3311548191986972,0.3469092257603029,0.030081340203369,0.029729618439927,0.0304280087156914,1676.085451344434,1674.4954196052718,1677.8079195271798,-44329.58412535634,-44366.34832339558,-44290.03226406685,-8.461431484419464,-8.568299121298057,-8.34178361858081,221.36935391592112,221.307972278316,221.4402117207435,-7.307420308604638,-7.636081324759226,-6.982593393040865,3.289637,3.011512,3.6268,1.391529,1.347683,1.434167,10.862936,10.750693,10.973383,1748.789062,1709.257812,1788.984375,2.679383,2.310199,3.1135,1.483179,1.412893,1.555124,10.842149,10.787983,10.945515,1747.539062,1714.296875,1783.476562,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1163621,2M19261297+3648265,apogee.apo25m.synspec_fix.K21_071+10.2M19261297+3648265,1636148068921376768,51.32,0.71,5.013,0.033,2,64.2425300913713,2.9732836205029063,-0.0354839999999999,0.007769684,0.0076470003,0.006072706,8.025889322572656,8.01093565402201,8.044810054244651,0.433382900177642,0.416472344924337,0.4494213107882346,0.1631194358772303,0.1595513113386112,0.1667214223688077,1765.1189003636816,1762.162707267325,1768.8574597289987,-40690.253653517706,-40707.40241946832,-40659.45774856027,-44.88041783687148,-46.11073814796644,-43.63360488369982,232.73445261573937,232.6427750780796,232.87690780202445,10.231461714222435,10.140183978673909,10.330117790092716,1.56588,1.401952,1.783974,1.785564,1.684059,1.887391,10.884345,10.625519,11.119274,1665.15625,1591.132812,1741.425781,1.444655,1.294777,1.620582,1.833754,1.748045,1.928312,10.695137,10.407131,11.007581,1630.683594,1559.570312,1706.523438,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1164301,2M19264606+3652530,apogee.apo25m.synspec_fix.K21_071+10.2M19264606+3652530,1636148068921376768,57.93,0.41,5.959,0.021,1,25.787488640224723,2.751989765183855,-0.267,0.007746038,0.13479501,0.00609791,6.705477070389693,6.664958736798225,6.743317494078557,2.0951051399996965,1.969611233079076,2.229225073906512,0.3631306048772077,0.3527322689469273,0.3738157318877156,1498.1379466651797,1489.722875736807,1505.9830598185104,-41042.34159217267,-41341.78444158652,-40712.014539240445,114.45785694628142,110.92005526011236,118.1419445046799,199.55139618041272,198.3035107285351,200.692307905752,-53.50889419449756,-55.18257367273385,-51.866880041416266,6.586389,5.837114,7.387782,1.108468,1.074306,1.143123,8.082931,7.986916,8.181132,3140.3125,3050.546875,3233.28125,11.146149,7.399,15.720641,0.947276,0.859691,1.061564,7.524318,6.986029,8.020007,2923.945312,2630.429688,3212.148438,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1164584,2M19270165+3653106,apogee.apo25m.synspec_fix.K21_071+10.2M19270165+3653106,1636148068921376768,28.58,0.36,3.361,0.012,1,45.9671443371264,8.64310069238784,0.15913,0.008891241,0.074491,0.0050159944,9.708187056206796,9.620510266363675,9.80751688950028,1.9435452392670027,1.8474303186905587,2.0472044281985853,0.2972821473055775,0.290453780027624,0.3049450864913243,2090.674314849969,2073.9952008577875,2109.5388041100946,-29240.40189053896,-29815.21970127,-28594.233334555352,-23.135408743669885,-23.5357168652424,-22.72970039988307,274.01215370623424,272.7938405658772,275.39392369924,40.06882413851254,39.12079771684562,41.07912424370337,7.869074,6.700894,9.24811,1.13273,1.082029,1.186541,11.873425,11.678626,12.080642,4226.289062,4073.710938,4386.09375,7.644892,4.349374,13.65807,1.131559,0.959072,1.329459,10.736915,9.50777,12.20791,3714.84375,3121.132812,4341.601562,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1292147,2M19230370+3655088,apogee.apo25m.synspec_fix.NGC6791_btx.2M19230370+3655088,1636148068921376768,88.14,0.83,8.079,0.027,1,19.635269367686536,3.990810772924481,0.1744,0.012496883,0.02718224,0.0077431686,7.54181146515746,7.536568192475523,7.547782753051977,0.7971570956470492,0.7697242521817366,0.8248310682907207,0.1074698734593282,0.1024212742590407,0.1119778745405157,1668.7139024290314,1667.661249958276,1669.9124802391625,-43435.74966453165,-43534.51256133574,-43322.35619675549,30.38446773068594,28.877696211472447,31.742386362905727,221.56628833816325,221.28653320746577,221.8795441439325,14.087454078839404,13.643064407030405,14.507995162580702,7.16794,6.278093,8.225767,1.150473,1.107752,1.193061,6.702179,6.608525,6.793413,3693.945312,3573.984375,3817.617188,8.932863,4.482741,15.278747,1.078293,0.926078,1.309491,6.702015,5.817625,7.552317,3630.664062,2994.140625,4224.257812,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1294122,2M19250718+3654252,apogee.apo25m.synspec_fix.K21_071+10.2M19250718+3654252,1636148068921376768,75.62,0.84,7.022,0.016,1,27.1590946088765,0.8405324799727321,-0.081712,0.007169105,0.0210726,0.005453536,7.7147203556825055,7.704119385695856,7.726862480914241,0.3946517531320277,0.3766767778024165,0.4117680636907376,0.0660685196141847,0.0650102829094556,0.0671215220912037,1703.322476431827,1701.206394026202,1705.7452882919724,-43349.97245444331,-43381.82852753015,-43310.14443710424,-18.497634275761055,-18.772397865261603,-18.22194621711341,222.6798979513672,222.62554292881376,222.74566584155127,-18.98539165150735,-19.811661406323005,-18.09791462554896,3.734982,3.217353,4.310089,1.327713,1.274689,1.383997,7.725635,7.614255,7.842159,1285.351562,1244.052734,1328.027344,4.249584,3.776532,4.797996,1.271639,1.229347,1.314753,7.392041,7.228414,7.560052,1230.947266,1188.496094,1274.931641,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1294385,2M19252149+3654097,apogee.apo25m.synspec_fix.K21_071+10.2M19252149+3654097,1636148068921376768,106.81,1.08,9.09,0.016,1,19.93324675854199,0.4515913415081834,0.042078,0.0068553094999999,-0.005224999,0.004999475,7.721737133830109,7.716961252527216,7.726066142848584,0.1484783216339306,0.1450808589243375,0.1523587147931791,0.0748833776395047,0.0723750861438384,0.0779538993592465,1704.7227057474602,1703.7696923761157,1705.5864183153142,-43516.261384353245,-43522.69157798085,-43509.35848017068,22.003362709560484,21.24357635550421,22.933645026201454,218.5036813718484,218.4544260523959,218.5534729039753,4.280193578948612,4.245895283513683,4.316830133849872,3.569689,3.109142,4.08488,1.368788,1.318734,1.421863,6.590336,6.503007,6.6798,642.070312,622.753906,661.972656,4.275024,3.892829,4.700705,1.294084,1.260757,1.327466,6.284001,6.173198,6.396305,613.945312,596.865234,631.455078,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1295475,2M19261751+3655516,apogee.apo25m.synspec_fix.K21_071+10.2M19261751+3655516,1636148068921376768,40.05,0.59,4.282,0.051,2,51.9552225968483,2.531534273523216,0.16313,0.006856212,-0.007757999,0.0044368,5.797433079784193,5.789518910572953,5.806871415337095,0.3614120291575056,0.3537448681916612,0.3685725611423934,0.2298853087154209,0.2293573127974774,0.230364650057448,1305.4625810542057,1303.741864744641,1307.5136566018357,-54000.0912974864,-54037.50977540173,-53952.60549066556,8.538397126378277,8.43257372143626,8.658279446740092,173.16841827662827,173.02913731625736,173.33245447538994,-0.0855953231956031,-0.2027836971903072,0.0187341288808077,3.389854,3.116818,3.654677,1.409341,1.373655,1.457003,11.045624,10.945346,11.180002,2054.335938,2010.039062,2097.246094,3.599799,3.075387,4.187657,1.37637,1.308471,1.4498,10.909988,10.802841,11.017451,2037.03125,1995.292969,2078.691406,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1296068,2M19264481+3658152,apogee.apo25m.synspec_fix.K21_071+10.2M19264481+3658152,1636148068921376768,59.56,0.49,6.14,0.013,1,23.23406311968872,0.972147791491676,-0.026193,0.0105656255,0.110746,0.0069886087,5.200274208894886,5.190497512403964,5.210536627556138,0.3010894796653105,0.2931646641603608,0.309121568018682,0.3242869146387119,0.3232237910359706,0.3253074432878812,1173.2769590024532,1171.0708349269612,1175.5911526428176,-56609.9235635384,-56645.84812010264,-56569.28059407211,-21.241122224905997,-22.21729422088231,-20.24278456634581,154.530853404906,154.3823524514895,154.69591015884794,-5.11593623840815,-5.222984684339016,-5.019744389599306,10.396193,9.220148,11.940816,1.015766,0.980786,1.049361,7.685996,7.590609,7.775905,1647.285156,1598.554688,1696.660156,11.990977,9.96856,14.181555,0.97131,0.92802,1.020747,7.407195,7.168408,7.621449,1592.402344,1519.140625,1665.253906,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1296507,2M19270812+3657217,apogee.apo25m.synspec_fix.K21_071+10.2M19270812+3657217,1636148068921376768,126.62,2.42,10.333,0.019,1,18.674593119155627,0.8503486998087002,-0.0070673999999999,0.010841809,0.006604001,0.00813669,7.631305561596479,7.610234715817798,7.65036039639705,0.295158227222366,0.2826175410804867,0.3100486713996551,0.0269341367408318,0.0248316274962987,0.0295137417866183,1686.6517684140713,1682.4333275667657,1690.4640210369123,-44092.34199385518,-44187.49278254568,-44003.64644110169,7.723141980357715,6.960690338705593,8.620244853102173,221.93075322841185,221.72494302926447,222.1213589949184,-2.956583280609961,-3.3935364807371537,-2.5324272256971785,3.209838,2.586242,4.013852,1.395993,1.309688,1.485124,6.102436,5.968049,6.235535,1600.742188,1528.59375,1675.332031,3.660275,3.068594,4.39799,1.341613,1.273966,1.409856,5.946836,5.770456,6.13013,1559.375,1486.738281,1635.664062,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1429505,2M19225688+3702125,apogee.apo25m.synspec_fix.K21_071+10.2M19225688+3702125,1636148068921376768,55.78,0.5,5.755,0.01,1,28.595402125748382,0.8939335656660214,-0.12505,0.00922407,0.056011,0.0067102476,8.190754308627671,8.174717461934634,8.207983475952878,0.6059214386452723,0.5901496514241331,0.6213090125574662,0.1067417697983433,0.1050816008503028,0.1084927051283768,1797.6254219976804,1794.4701963616585,1801.0136431724836,-40272.064166277785,-40320.45989244271,-40217.3780647453,19.735500393779496,18.79467342278,20.71449355336768,234.7901347827659,234.5928306102129,235.00615839290705,28.83919149581157,28.26050022766311,29.40962572425663,6.622268,5.828673,7.55441,1.122685,1.084211,1.161148,8.308256,8.205127,8.410138,1244.248047,1208.261719,1280.839844,8.004086,7.056571,9.196995,1.057251,1.019272,1.094425,7.913379,7.727095,8.116471,1185.683594,1142.939453,1230.888672,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1429629,2M19230367+3704564,apogee.apo25m.synspec_fix.NGC6791_btx.2M19230367+3704564,1636148068921376768,63.33,0.79,6.263,0.013,1,33.4135850307526,11.000988996686988,0.2832,0.010902402,0.079831004,0.0061527619999999,7.821462072152101,7.667001934167799,7.981732941088985,1.1399218448472768,1.0645959063707775,1.2200628373898947,0.2451715367451808,0.2340479365135434,0.2561656697147561,1724.5888683401313,1693.791462138593,1756.3858022238617,-39497.083969064886,-40601.9454796581,-38359.00592472786,-70.24581931765789,-72.33118383118982,-67.88098582827162,225.509755621121,222.43200848220357,228.636327092628,-19.432408410063303,-20.432662526528212,-18.421465828557185,9.638993,7.949034,11.221594,1.075431,1.030306,1.135239,7.737691,7.618037,7.891147,4404.53125,4236.953125,4581.953125,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,False,True,True,True,False
1430118,2M19233031+3704359,apogee.apo25m.synspec_fix.NGC6791_btx.2M19233031+3704359,1636148068921376768,160.91,0.95,13.32,0.018,1,10.165560736512774,0.4514799893818093,-0.15762,0.009480391,0.093383,0.007556999,7.85780273462734,7.846353727633188,7.86823968685602,0.332262099914654,0.3246251446154943,0.3410366980378796,0.048912008424495,0.0482438579028702,0.0497737585248656,1731.8125622993975,1729.537653783771,1733.885664700755,-42719.59693726771,-42767.80573964557,-42671.77241863781,8.829327766372906,8.334829277954332,9.384941539018596,228.0330528100964,227.9329695058114,228.13891864424545,-3.0613769393002945,-3.3349631625388123,-2.7841007635838806,8.170643,7.401373,9.007399,1.051937,1.027258,1.077314,4.691376,4.650952,4.731345,1597.597656,1559.355469,1636.816406,11.3684,9.642211,13.478677,0.953875,0.910545,0.998225,4.451211,4.325504,4.580807,1515.957031,1449.121094,1585.859375,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1430912,2M19242178+3702439,apogee.apo25m.synspec_fix.K21_071+10.2M19242178+3702439,1636148068921376768,32.65,0.72,3.912,0.068,2,48.19889252645636,2.460615224385436,-0.14658,0.008034049,0.060253,0.0063249515,8.168794094021564,8.148732842884986,8.19440178572616,1.2098503298264585,1.02973321503837,1.4107354190506458,0.1549476160142556,0.142819591899989,0.1680967230318487,1793.3044196967933,1789.3547082999496,1798.3428579339377,-39114.40870636143,-39366.66482101352,-38777.33441618551,32.87146410248893,28.23295475368001,37.69684036084815,238.98553379851745,238.6534781113531,239.25751069127315,-42.15931657647931,-46.98450532197079,-37.40779224964651,4.632591,3.399753,7.352161,1.210686,1.030508,1.344828,11.255117,10.489276,11.751806,2526.230469,2238.808594,2719.765625,11.482026,9.427069,13.987175,0.917961,0.876791,0.961003,9.980871,9.765758,10.193251,2221.308594,2146.210938,2297.167969,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1430985,2M19242600+3704281,apogee.apo25m.synspec_fix.NGC6791_MGA.2M19242600+3704281,1636148068921376768,120.79,0.98,10.448,0.022,1,17.685160243567196,0.8279337727366788,-0.43152,0.008206386,0.092005,0.007929598,8.277641883478214,8.265090821234672,8.288819597982734,0.3959715843430129,0.3841753427292769,0.4094703120272034,0.1063055769415788,0.1053398120547343,0.1074772548725477,1814.6957817832692,1812.2324828625672,1816.8888291925084,-40071.54126028853,-40113.38156980126,-40033.36480190965,14.448932599509636,13.670347373356154,15.380205757047769,239.137705032087,239.0423810235021,239.23019403137027,-6.976770505022561,-7.465023921772413,-6.534541583033173,4.159421,3.730998,4.648498,1.214501,1.177076,1.252282,5.782221,5.717722,5.845703,1654.296875,1610.253906,1699.316406,5.392896,4.556269,6.427436,1.125443,1.071288,1.180059,5.582247,5.420444,5.74935,1596.953125,1523.554688,1673.945312,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1431059,2M19243068+3701290,apogee.apo25m.synspec_fix.K21_071+10.2M19243068+3701290,1636148068921376768,171.02,0.86,13.67,0.018,1,10.42773641091764,0.3616673052322221,0.091762,0.011204008,0.051239,0.0076872059999999,5.81935981922816,5.813888219577646,5.824451130049182,0.6458003287686291,0.6269843788256061,0.6643678806099388,0.2874312372685986,0.2860203894645176,0.2889134662146251,1310.2258383496892,1309.0377780851636,1311.3309902233707,-51753.49358439109,-51796.518328312086,-51708.11731160963,56.508349546534426,55.49510678703555,57.5504234727144,171.14261554703145,171.10213834093008,171.18222769589096,-30.28706208141717,-30.863673147643333,-29.69607168710532,7.643801,7.057377,8.299595,1.115349,1.09406,1.137497,4.703261,4.669866,4.73531,1260.273438,1232.275391,1288.769531,7.968048,6.995735,9.118627,1.09869,1.058983,1.138576,4.574992,4.470698,4.682376,1229.394531,1184.785156,1275.615234,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1431316,2M19244589+3700449,apogee.apo25m.synspec_fix.K21_071+10.2M19244589+3700449,1636148068921376768,37.4,0.66,4.316,0.037,2,64.00991176844501,5.784959802390312,-0.080235,0.008742082,0.023014002,0.0067375936,6.8536787963259735,6.818934532238028,6.89566102913033,0.6997517721316753,0.6745474317450864,0.7294136550322637,0.2479854101157881,0.2436811193397917,0.2525468249773821,1528.788809786403,1521.620843292864,1537.435794125572,-45528.56795331759,-45875.80223873042,-45113.43336921894,-72.80046132884216,-74.73715318984058,-70.98749052721251,203.78114982315105,202.89400958916065,204.83656704187192,4.190811131469905,4.037229165174646,4.362076089757437,4.047735,3.669103,4.522835,1.270086,1.225916,1.314811,10.733514,10.590217,10.857853,3087.773438,3003.867188,3176.210938,2.95642,2.295055,3.857989,1.41165,1.292187,1.532211,10.824518,10.728348,11.275439,3106.367188,3004.765625,3222.070312,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1432587,2M19254985+3701028,apogee.apo25m.synspec_fix.N6791.2M19254985+3701028,1636148068921376768,5.38,0.3,1.07,0.013,1,181.83298905124403,15.186543485894022,-0.31233,0.008545711,0.098665,0.005877634,5.067981521953799,5.058189626176595,5.08320352067984,0.4150682666411015,0.3919529194226308,0.4386361232510851,0.3250497252082586,0.3246472995751791,0.3252657518743136,1143.302535235428,1141.073295822379,1146.765064787203,-57499.57859865397,-57524.4780063339,-57442.78953344941,-5.442232525083746,-6.499124788746856,-4.257772503057097,152.09471942343973,151.93117165385485,152.35807803502342,2.175687250447071,1.7485823787581842,2.595348803060573,14.798429,10.542034,18.183158,0.859427,0.811403,0.945228,23.229902,22.724767,24.059118,2344.472656,2207.34375,2493.535156,13.469356,10.033786,17.188315,0.883795,0.826117,0.959084,24.547021,23.191701,25.980604,2478.886719,2281.40625,2681.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1433593,2M19264298+3704199,apogee.apo25m.synspec_fix.N6791.2M19264298+3704199,1636148068921376768,69.14,0.59,6.2410000000000005,0.013,1,36.57815704884985,1.2796965419743995,0.089426,0.0068316315,-0.012596998,0.004810675,6.478611862745984,6.468451588654922,6.490674697550453,0.2530454619526279,0.2456837420401415,0.2596747457796761,0.1560198838096474,0.1552845251402964,0.1566578886238375,1450.818583456041,1448.6875504514503,1453.3473157599606,-50423.63015569652,-50476.664430453246,-50360.55955383135,-6.975783298054441,-7.2215497020084785,-6.735462855603468,189.05165117287603,188.92397954567733,189.20585704333035,-8.971717889019079,-9.252696448874426,-8.672800310139763,1.973259,1.765331,2.220724,1.639714,1.585259,1.693161,8.986189,8.87993,9.093085,1191.621094,1157.880859,1225.830078,2.232582,1.97761,2.540441,1.575391,1.518972,1.631691,8.690182,8.475722,8.911832,1155.263672,1111.708984,1200.546875,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1433730,2M19265020+3703054,apogee.apo25m.synspec_fix.N6791.2M19265020+3703054,1636148068921376768,40.37,0.54,4.085,0.019,1,61.03079124882122,1.9149761201233453,-0.1098,0.0073649,0.0075210016,0.0054860859999999,8.059926164402599,8.045139084349133,8.074822702215998,0.2481330514591281,0.2403841873203596,0.2562817369679444,0.0872130395137589,0.0839729420510853,0.0905907605160142,1771.8427583593805,1768.9224544603428,1774.7833945118934,-41495.54539076841,-41542.699829194855,-41446.41397155754,21.00971928336453,19.74013412370824,22.30888145535347,230.2473642906264,230.14062433627623,230.3465935797209,6.443902933540224,6.387611100106702,6.505803191505231,1.604203,1.366569,1.904698,1.699204,1.613547,1.78313,12.024375,11.793411,12.249781,1090.244141,1047.880859,1133.691406,1.887772,1.674855,2.163973,1.606051,1.544973,1.663034,11.335654,11.064614,11.62822,1027.617188,990.224609,1066.992188,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1433803,2M19265417+3702187,apogee.apo25m.synspec_fix.K21_071+10.2M19265417+3702187,1636148068921376768,150.14,1.04,12.178,0.015,1,11.706184653158523,0.2391001501899167,0.19829,0.006671455,0.012191,0.004365417,6.254530505710081,6.24871142551799,6.260296497661378,0.2328645105038058,0.2272142570978275,0.2387020681777006,0.2064435127423596,0.2060927708507976,0.2068133201702965,1403.5719935981128,1402.3379892856574,1404.7943779473248,-51211.72318646753,-51238.87618763478,-51184.52368717678,-3.320663476961561,-3.599570055517033,-3.057678092832277,178.24508571607618,178.15201665864987,178.33336424283823,-15.056477533528309,-15.410966318285569,-14.715284802351851,6.87435,6.222014,7.634977,1.167649,1.136722,1.198916,5.150412,5.101019,5.197655,393.90625,384.091797,403.916016,7.369764,6.784207,8.018406,1.137999,1.113665,1.163804,4.920333,4.843603,5.000216,377.373047,367.636719,387.402344,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1434395,2M19272555+3703563,apogee.apo25m.synspec_fix.NGC6791_btx.2M19272555+3703563,1636148068921376768,24.41,1.27,3.667,0.091,2,53.620321255213135,2.6956358856286773,-0.5368,0.00795011,0.28385502,0.0076438915,5.115852749526334,5.093897669686688,5.14451323645534,1.4772228492332613,1.3494268938767693,1.5974118460904978,0.2704581428066503,0.2668053036952011,0.2735669757458798,1154.1797495651597,1149.1955188908055,1160.6751848609126,-55300.72638176163,-55401.30687485914,-55165.28310736227,-15.873158181804854,-17.306719739566912,-14.286489309168624,153.26348597481,152.74171488493897,153.91437996786587,61.1408599282336,57.58920689440406,64.38074220777442,11.043047,7.94858,16.140615,0.893126,0.815908,0.963831,10.761475,10.435373,11.088849,2241.425781,2128.59375,2355.703125,15.80156,13.111458,18.268646,0.81629,0.788277,0.853391,9.47159,9.0645,9.851807,1979.960938,1861.601562,2099.082031,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1435573,2M19282646+3705369,apogee.apo25m.synspec_fix.N6791.2M19282646+3705369,1636148068921376768,25.71,0.64,3.641,0.083,2,46.82643690170842,1.8183597241186464,0.012761,0.0071252775,0.035614,0.005009414,7.57219876790567,7.565676417740096,7.580878849887027,1.2728942665849958,1.1744680233905236,1.3797137475958048,0.2441589469682755,0.234379393575103,0.2542446676428513,1674.810779533159,1673.50267970276,1676.5511726948832,-40618.54398729555,-40903.34714681872,-40297.01704097881,-71.20485515450576,-74.02492971288848,-68.46251000304126,218.7100800554964,218.61786183777477,218.86375264503897,-52.53444585561712,-55.25904694172704,-49.917769476906486,15.253438,11.413399,18.268485,0.877708,0.841803,0.938074,10.747783,10.520328,11.078444,1295.800781,1240.771484,1358.710938,17.691148,15.821454,19.089482,0.84679,0.831005,0.869141,9.812164,9.58757,10.057884,1188.261719,1146.455078,1229.375,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1569823,2M19222790+3711159,apogee.apo25m.synspec_fix.NGC6791_btx.2M19222790+3711159,1636148068921376768,43.99,4.33,5.425,0.405,2,27.890737782614504,1.1380566744689058,0.18991,0.007047244,0.0289373,0.0042442195,6.448276057832397,6.436353318322808,6.458666192507388,0.7035536366102366,0.6815051962454307,0.728193136533058,0.2526381608880488,0.249097164512491,0.2567182149927025,1444.4528105458771,1441.9483475619345,1446.6341607217648,-48012.92950915443,-48067.0206399419,-47949.40787016019,-61.39029011771477,-62.91495891797444,-60.06306205609219,186.453385247354,186.2576726865696,186.63210404717185,-36.47639551633592,-37.3556032331836,-35.67048608767124,3.671046,3.484389,4.049771,1.401172,1.353238,1.425305,11.162812,11.027356,11.238406,852.65625,833.076172,871.708984,19.283074,18.858658,19.581987,0.809501,0.801702,0.815497,8.957709,8.910798,9.02258,690.820312,678.720703,703.4375,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1569842,2M19222920+3710285,apogee.apo25m.synspec_fix.K21_071+10.2M19222920+3710285,1636148068921376768,135.02,0.65,11.768,0.018,1,11.803817053033908,0.2708393891175469,-0.29065,0.0075243902,0.159825,0.0063224669999999,6.859445383042938,6.844742663627676,6.875770443048369,0.3692035278179425,0.3600021023820579,0.3779558262368345,0.1531940572464212,0.1507868835966454,0.1553934959404946,1529.977458198356,1526.946251988519,1533.3409030512971,-47701.27383922498,-47753.292628709045,-47642.823341185904,-30.78493086580028,-31.397724627021397,-30.11760848841184,195.96363418347,195.6707292417524,196.29102770707192,21.3117532175828,20.8881046105704,21.708313075002117,9.136145,8.301928,10.00369,1.006007,0.98455,1.02662,5.009162,4.970041,5.048769,621.318359,607.099609,635.854492,10.414678,9.497945,11.453872,0.961198,0.937856,0.984652,4.747593,4.668064,4.831468,589.130859,572.734375,606.015625,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1571780,2M19241413+3711431,apogee.apo25m.synspec_fix.K21_071+10.2M19241413+3711431,1636148068921376768,49.0,1.19,4.464,0.032,2,85.30742805283843,2.778557207250833,0.12978,0.0065481793,0.0001350008,0.0047154916,6.062141478448707,6.037095890868097,6.089313506897202,0.2403579437574818,0.2273300543110976,0.2533142352612888,0.2143981581065261,0.2124566866047459,0.216177965411259,1362.574817710841,1357.2068506938278,1368.3903513603298,-52489.65541072667,-52624.0180855926,-52342.43816419367,10.688673396679825,10.419143184617925,10.946279454732858,177.30192292084791,176.89138622950773,177.7329257996681,7.223001706177513,6.72522071751682,7.696424160182473,0.703106,0.572018,0.890859,2.550572,2.341988,2.712876,13.271493,12.867293,13.602436,1129.53125,1063.378906,1195.371094,0.76898,0.67525,0.878969,2.484483,2.363004,2.57188,12.403047,12.052191,12.798305,1056.191406,1013.408203,1102.216797,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1572049,2M19242968+3711000,apogee.apo25m.synspec_fix.K21_071+10.2M19242968+3711000,1636148068921376768,51.54,2.44,5.188,0.048,2,50.11727622576655,2.2554202027467496,-0.30419,0.0073160967,0.035039,0.0064980327,7.60195926144137,7.592972187032865,7.610886909208176,0.4678440173423773,0.4524935068812151,0.4837116714271816,0.0750136147929081,0.0724613934830935,0.0773738702279533,1680.7757357749178,1678.9750766703394,1682.5639435626986,-43832.6808327356,-43849.72857853364,-43816.00473553372,22.9000284182523,22.0954163584665,23.64123680011719,221.044213968964,220.97473440933857,221.1100203786842,-19.466129763202037,-20.063137781052337,-18.88122051625009,1.526775,1.442655,1.594265,1.693217,1.664501,1.734714,10.476888,10.403266,10.577393,1568.066406,1531.289062,1607.871094,3.759264,3.064385,4.422832,1.25555,1.189179,1.344157,10.492498,10.389543,10.639189,1570.996094,1533.554688,1609.980469,False,False,False,True,True,False,False,False,False,False,False,False,False,False
